Entity,Day,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
United States,2024-05-06,0.17860594
United States,2024-05-07,0.13970582
United States,2024-05-08,0.13970582
United States,2024-05-09,0.13970582
United States,2024-05-10,0.13970582
United States,2024-05-11,0.13970582
United States,2024-05-12,0.13970582
United States,2024-05-13,0.13970582
United States,2024-05-14,0.1422155
United States,2024-05-15,0.1422155
United States,2024-05-16,0.1422155
United States,2024-05-17,0.1422155
United States,2024-05-18,0.1422155
United States,2024-05-19,0.1422155
United States,2024-05-20,0.1422155
United States,2024-05-21,0.14388862
United States,2024-05-22,0.14388862
United States,2024-05-23,0.14388862
United States,2024-05-24,0.14388862
United States,2024-05-25,0.14388862
United States,2024-05-26,0.14388862
United States,2024-05-27,0.14388862
United States,2024-05-28,0.13594128
United States,2024-05-29,0.13594128
United States,2024-05-30,0.13594128
United States,2024-05-31,0.13594128
United States,2024-06-01,0.13594128
United States,2024-06-02,0.13594128
United States,2024-06-03,0.13594128
United States,2024-06-04,0.1313402
United States,2024-06-05,0.1313402
United States,2024-06-06,0.1313402
United States,2024-06-07,0.1313402
United States,2024-06-08,0.1313402
United States,2024-06-09,0.1313402
United States,2024-06-10,0.1313402
United States,2024-06-11,0.15350908
United States,2024-06-12,0.15350908
United States,2024-06-13,0.15350908
United States,2024-06-14,0.15350908
United States,2024-06-15,0.15350908
United States,2024-06-16,0.15350908
United States,2024-06-17,0.15350908
United States,2024-06-18,0.1819522
United States,2024-06-19,0.1819522
United States,2024-06-20,0.1819522
United States,2024-06-21,0.1819522
United States,2024-06-22,0.1819522
United States,2024-06-23,0.1819522
United States,2024-06-24,0.1819522
United States,2024-06-25,0.18571672
United States,2024-06-26,0.18571672
United States,2024-06-27,0.18571672
United States,2024-06-28,0.18571672
United States,2024-06-29,0.18571672
United States,2024-06-30,0.18571672
United States,2024-07-01,0.18571672
United States,2024-07-02,0.22294371
United States,2024-07-03,0.22294371
United States,2024-07-04,0.22294371
United States,2024-07-05,0.22294371
United States,2024-07-06,0.22294371
United States,2024-07-07,0.22294371
United States,2024-07-08,0.22294371
United States,2024-07-09,0.24887712
United States,2024-07-10,0.24887712
United States,2024-07-11,0.24887712
United States,2024-07-12,0.24887712
United States,2024-07-13,0.24887712
United States,2024-07-14,0.24887712
United States,2024-07-15,0.24887712
United States,2024-07-16,0.30785474
United States,2024-07-17,0.30785474
United States,2024-07-18,0.30785474
United States,2024-07-19,0.30785474
United States,2024-07-20,0.30785474
United States,2024-07-21,0.30785474
United States,2024-07-22,0.30785474
United States,2024-07-23,0.36013985
United States,2024-07-24,0.36013985
United States,2024-07-25,0.36013985
United States,2024-07-26,0.36013985
United States,2024-07-27,0.36013985
United States,2024-07-28,0.36013985
United States,2024-07-29,0.36013985
United States,2024-07-30,0.4136798
United States,2024-07-31,0.4136798
United States,2024-08-01,0.4136798
United States,2024-08-02,0.4136798
United States,2024-08-03,0.4136798
United States,2024-08-04,0.4136798
United States,2024-08-05,0.4136798
United States,2024-08-06,0.44756055
United States,2024-08-07,0.44756055
United States,2024-08-08,0.44756055
United States,2024-08-09,0.44756055
United States,2024-08-10,0.44756055
United States,2024-08-11,0.44756055
United States,2024-08-12,0.44756055
United States,2024-08-13,0.4529982
United States,2024-08-14,0.4529982
United States,2024-08-15,0.4529982
United States,2024-08-16,0.4529982
United States,2024-08-17,0.4529982
United States,2024-08-18,0.4529982
United States,2024-08-19,0.4529982
United States,2024-08-20,0.5261974
United States,2024-08-21,0.5261974
United States,2024-08-22,0.5261974
United States,2024-08-23,0.5261974
United States,2024-08-24,0.5261974
United States,2024-08-25,0.5261974
United States,2024-08-26,0.5261974
United States,2024-08-27,0.5684437
United States,2024-08-28,0.5684437
United States,2024-08-29,0.5684437
United States,2024-08-30,0.5684437
United States,2024-08-31,0.5684437
United States,2024-09-01,0.5684437
United States,2024-09-02,0.5684437
United States,2024-09-03,0.5149038
United States,2024-09-04,0.5149038
United States,2024-09-05,0.5149038
United States,2024-09-06,0.5149038
United States,2024-09-07,0.5149038
United States,2024-09-08,0.5149038
United States,2024-09-09,0.5149038
United States,2024-09-10,0.5203414
United States,2024-09-11,0.5203414
United States,2024-09-12,0.5203414
United States,2024-09-13,0.5203414
United States,2024-09-14,0.5203414
United States,2024-09-15,0.5203414
United States,2024-09-16,0.5203414
United States,2024-09-17,0.46220037
United States,2024-09-18,0.46220037
United States,2024-09-19,0.46220037
United States,2024-09-20,0.46220037
United States,2024-09-21,0.46220037
United States,2024-09-22,0.46220037
United States,2024-09-23,0.46220037
United States,2024-09-24,0.43292072
United States,2024-09-25,0.43292072
United States,2024-09-26,0.43292072
United States,2024-09-27,0.43292072
United States,2024-09-28,0.43292072
United States,2024-09-29,0.43292072
United States,2024-09-30,0.43292072
United States,2024-10-01,0.40740559
United States,2024-10-02,0.40740559
United States,2024-10-03,0.40740559
United States,2024-10-04,0.40740559
United States,2024-10-05,0.40740559
United States,2024-10-06,0.40740559
United States,2024-10-07,0.40740559
United States,2024-10-08,0.33755267
United States,2024-10-09,0.33755267
United States,2024-10-10,0.33755267
United States,2024-10-11,0.33755267
United States,2024-10-12,0.33755267
United States,2024-10-13,0.33755267
United States,2024-10-14,0.33755267
United States,2024-10-15,0.30910957
United States,2024-10-16,0.30910957
United States,2024-10-17,0.30910957
United States,2024-10-18,0.30910957
United States,2024-10-19,0.30910957
United States,2024-10-20,0.30910957
United States,2024-10-21,0.30910957
United States,2024-10-22,0.27062774
United States,2024-10-23,0.27062774
United States,2024-10-24,0.27062774
United States,2024-10-25,0.27062774
United States,2024-10-26,0.27062774
United States,2024-10-27,0.27062774
United States,2024-10-28,0.27062774
United States,2024-10-29,0.25222337
United States,2024-10-30,0.25222337
United States,2024-10-31,0.25222337
United States,2024-11-01,0.25222337
United States,2024-11-02,0.25222337
United States,2024-11-03,0.25222337
United States,2024-11-04,0.25222337
United States,2024-11-05,0.2342373
United States,2024-11-06,0.2342373
United States,2024-11-07,0.2342373
United States,2024-11-08,0.2342373
United States,2024-11-09,0.2342373
